Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
1503960366,2016-04-24,10039,6.40999984741211,6.40999984741211,0.0,2.92000007629395,0.209999993443489,3.27999997138977,0.0,39,5,238,709,1788
1624580081,2016-04-24,6076,3.95000004768372,3.95000004768372,0.0,1.14999997615814,0.910000026226044,1.88999998569489,0.0,16,18,185,1221,1617
1644430081,2016-04-24,3321,2.41000008583069,2.41000008583069,0.0,0.0,0.0,2.41000008583069,0.0,0,0,89,1351,2413
1844505072,2016-04-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347
1927972279,2016-04-24,2090,1.45000004768372,1.45000004768372,0.0,0.0700000002980232,0.239999994635582,1.13999998569489,0.0,1,6,75,1358,2324
2022484408,2016-04-24,13481,10.2799997329712,10.2799997329712,0.0,4.55000019073486,1.14999997615814,4.57999992370605,0.0,37,26,216,1161,2529
2026352035,2016-04-24,3490,2.16000008583069,2.16000008583069,0.0,0.0,0.0,2.16000008583069,0.0,0,0,164,704,1401
2320127002,2016-04-24,4165,2.80999994277954,2.80999994277954,0.0,0.0,0.0,2.79999995231628,0.0,0,0,204,1236,1725
2347167796,2016-04-24,9471,6.26000022888184,6.26000022888184,0.0,0.0,0.0,6.26000022888184,0.0,0,0,360,584,2187
2873212765,2016-04-24,6873,4.67999982833862,4.67999982833862,0.0,3.0,0.0599999986588955,1.62000000476837,0.0,46,1,190,1203,1898
3372868164,2016-04-24,6731,4.59000015258789,4.59000015258789,0.0,0.889999985694885,0.189999997615814,3.49000000953674,0.0199999995529652,14,7,292,1127,1921
3977333714,2016-04-24,14112,10.0,10.0,0.0,3.26999998092651,4.55999994277954,2.17000007629395,0.0,30,95,129,660,1655
4020332650,2016-04-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980
4319703577,2016-04-24,4081,2.74000000953674,2.74000000953674,0.0,0.0599999986588955,0.200000002980232,2.47000002861023,0.0,1,5,191,692,1880
4388161847,2016-04-24,10243,7.88000011444092,7.88000011444092,0.0,1.08000004291534,0.509999990463257,6.30000019073486,0.0,14,8,239,584,2885
4445114986,2016-04-24,5002,3.35999989509583,3.35999989509583,0.0,0.0,0.0,3.35999989509583,0.0,0,0,244,1196,2247
4558609924,2016-04-24,8563,5.65999984741211,5.65999984741211,0.0,0.0,0.0,5.65000009536743,0.0,0,0,395,1045,2173
4702921684,2016-04-24,15050,12.2200002670288,12.2200002670288,0.0,1.20000004768372,5.11999988555908,5.88000011444092,0.0,15,95,281,542,3538
5553957443,2016-04-24,1807,1.17999994754791,1.17999994754791,0.0,0.0,0.0,1.17999994754791,0.0,0,0,104,582,1507
5577150313,2016-04-24,15764,11.7799997329712,11.7799997329712,0.0,7.65000009536743,2.15000009536743,1.98000001907349,0.0,210,65,141,425,4392
6117666160,2016-04-24,7623,5.76000022888184,5.76000022888184,0.0,0.0,0.0,5.76000022888184,0.0,0,0,362,711,2305
6290855005,2016-04-24,5896,4.46000003814697,4.46000003814697,0.0,0.0,0.0,4.46000003814697,0.0,0,0,258,1182,2703
6775888955,2016-04-24,2153,1.53999996185303,1.53999996185303,0.0,0.769999980926514,0.620000004768372,0.150000005960464,0.0,11,18,11,1400,2053
6962181067,2016-04-24,5029,3.3199999332428,3.3199999332428,0.0,0.0,0.0,3.3199999332428,0.0,0,0,199,720,1705
7007744171,2016-04-24,11085,7.42000007629395,7.42000007629395,0.0,0.0,0.0,7.42000007629395,0.0,0,0,419,1021,2667
7086361926,2016-04-24,3520,2.16000008583069,2.16000008583069,0.0,0.0,0.0,2.15000009536743,0.0,0,0,125,566,2049
8053475328,2016-04-24,22988,17.9500007629395,17.9500007629395,0.0,13.1300001144409,1.54999995231628,3.25999999046326,0.0,129,33,182,1096,3577
8253242879,2016-04-24,8905,7.13000011444092,7.13000011444092,0.0,5.59999990463257,0.189999997615814,1.3400000333786,0.0,41,4,82,1313,1976
8378563200,2016-04-24,3703,2.94000005722046,2.94000005722046,0.0,0.0,0.0,2.94000005722046,0.0,0,0,135,734,2741
8583815059,2016-04-24,8286,6.46000003814697,6.46000003814697,0.0,0.150000005960464,2.04999995231628,4.26999998092651,0.0,2,44,206,1188,2889
8792009665,2016-04-24,400,0.259999990463257,0.259999990463257,0.0,0.0399999991059303,0.0500000007450581,0.159999996423721,0.0,3,8,19,1410,1799
8877689391,2016-04-24,16674,15.7399997711182,15.7399997711182,0.0,11.0100002288818,0.0099999997764825,4.69000005722046,0.0,64,1,227,1148,3455
